Stations,River,Lat,Long,geometry,hydro_dist_brick,num_brick_field,hydro_dist_ind,num_industry,CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63
IDW_SR_73,Unknown,23.615986731662097,90.43842857628816,,0.0357806394062941,14.072264264119168,0.0261851729754762,8.69923782383709,64.12593791255513,36.84081937348423,107.26847845675408,13.63594145043577,4.987334740616273,97.21069117703772,34.58536808964414,21.33555461447301,39.66346548109782,38.62172800987447,40135.7446352305,232.27729290308815,0.024605920799692427,-0.22145328719723184,0.012056901191849288,0.0629911572472126,-0.029773164167627833,0.13588619761630144,-0.003936947327950788,0.041584006151480196,-0.05911572472126105,0.2069357939254133,0.2599000384467512,-0.0629911572472126,-0.16633602460592078,-0.11374086889657825,0.06698961937716265,0.08882737408688965,-0.08882737408688965,-0.16633602460592078,-0.08421376393694734,-0.024605920799692427,-0.05173394848135333,0.17279507881584008,-0.05536332179930796,0.06698961937716265,-0.11909265667051133,0.05173394848135333,0.11374086889657825,-0.15378700499807765,0.05173394848135333,0.06698961937716265,-0.024605920799692427,0.2069357939254133,-0.06698961937716265,-0.022206843521722412,-0.01574778931180315,0.2364628988850442,-0.019930795847750864,-0.14173010380622836,0.07972318339100345,0.28444444444444444,-0.019930795847750864,0.05536332179930796,0.10340638216070744,0.0629911572472126,-0.13016532103037293,0.13588619761630144,-0.16000000000000003,0.2761399461745483,-0.2069357939254133,-0.07972318339100345,0.05173394848135333,0.16633602460592078,-0.14173010380622836,-0.07111111111111111,0.13016532103037293,-0.12456747404844293,-0.022206843521722412,0.10340638216070744,0.0271280276816609,-0.044844290657439445,-0.0015378700499807767,-0.15378700499807765,0.0629911572472126,0.2599000384467512
IDW_SR_74,Unknown,23.94678479797905,90.24905351409082,,0.0135139888197297,8.204022736664916,0.0114075475547393,2.958031684481054,74.93186603683756,24.37070496101373,52.24816440699085,9.981827419986928,2.821656891757333,60.84310864360282,32.58381252891255,23.61528645738012,43.48036724804571,32.587711068312295,31281.613670823288,150.51669955617606,0.08421376393694734,-0.07972318339100345,0.16633602460592078,0.07972318339100345,-0.0271280276816609,0.1085121107266436,0.10340638216070744,-0.06698961937716265,0.03254133025759323,0.2599000384467512,0.2069357939254133,-0.03254133025759323,-0.15378700499807765,-0.19986159169550174,0.08421376393694734,0.14173010380622836,-0.09356401384083046,-0.14769703960015382,-0.16633602460592078,-0.0271280276816609,-0.08421376393694734,0.2288965782391388,-0.024605920799692427,0.1085121107266436,0.03844675124951941,0.13588619761630144,0.19986159169550174,0.041584006151480196,0.05536332179930796,0.010396001537870049,-0.08421376393694734,0.1929104190695886,-0.05173394848135333,0.029773164167627833,-0.0629911572472126,0.3014225297962323,0.01384083044982699,-0.08882737408688965,0.13588619761630144,0.15378700499807765,-0.0271280276816609,0.07111111111111111,0.007443291041906958,0.13016532103037293,-0.03543252595155709,0.14769703960015382,-0.14173010380622836,0.2761399461745483,-0.09356401384083046,-0.03844675124951941,0.004982698961937716,0.10340638216070744,-0.017777777777777778,-0.06698961937716265,0.19986159169550174,-0.14173010380622836,-0.186082276047674,0.1085121107266436,-0.01574778931180315,-0.03543252595155709,-0.03254133025759323,-0.05911572472126105,0.12456747404844293,0.1929104190695886
IDW_SR_75,Unknown,23.61226182365539,90.42733864705114,,0.0294473788848503,16.186431382216632,0.032420481340134,8.456332510991926,64.2612367197018,32.04058960224209,103.87882037169015,14.79852700070297,4.05257572331117,83.13481159328546,34.51589838308539,21.221902967718265,43.85353593215311,34.99787657178139,40624.706348200445,206.83125794623,0.07535563244905807,-0.2288965782391388,0.01384083044982699,0.003014225297962322,-0.04822760476739715,0.07972318339100345,0.029773164167627833,-0.04822760476739715,-0.0629911572472126,0.13588619761630144,0.2761399461745483,-0.041584006151480196,-0.19986159169550174,-0.10340638216070744,0.041584006151480196,0.07111111111111111,-0.05173394848135333,-0.19986159169550174,-0.16000000000000003,-0.044844290657439445,-0.07111111111111111,0.1929104190695886,-0.10340638216070744,0.006151480199923107,-0.11374086889657825,0.08421376393694734,0.09356401384083046,-0.06698961937716265,0.07535563244905807,0.09842368319876971,0.07111111111111111,0.11909265667051133,-0.11909265667051133,-0.044844290657439445,-0.004982698961937716,0.24415224913494812,-0.13016532103037293,-0.08882737408688965,0.1085121107266436,0.2599000384467512,-0.0271280276816609,0.08882737408688965,0.08421376393694734,0.11909265667051133,-0.11909265667051133,0.11909265667051133,-0.13016532103037293,0.2599000384467512,-0.24415224913494812,-0.05911572472126105,-0.012056901191849288,0.13588619761630144,-0.13588619761630144,-0.029773164167627833,0.14173010380622836,-0.11909265667051133,-0.022206843521722412,0.06698961937716265,0.024605920799692427,-0.010396001537870049,0.01574778931180315,-0.15378700499807765,0.003014225297962322,0.3014225297962323
IDW_SR_76,Unknown,23.90920275630804,90.3355122858152,,0.0515209142641651,21.678861538217735,0.0159949400931922,7.981480361298311,30.632201747533905,36.72758497726231,72.54547403085225,11.770534974745187,2.673217127657475,93.37519944821716,34.48763257839948,20.231395774550727,46.79971298536453,32.264760181651305,41808.57517776319,198.79642877160111,0.017777777777777778,-0.17279507881584008,0.010396001537870049,0.08421376393694734,-0.029773164167627833,0.16000000000000003,0.012056901191849288,0.03543252595155709,-0.03844675124951941,0.2761399461745483,0.21413302575932336,-0.07535563244905807,-0.2069357939254133,-0.09356401384083046,0.0629911572472126,0.07535563244905807,-0.11374086889657825,-0.13016532103037293,-0.09842368319876971,-0.029773164167627833,-0.05173394848135333,0.2069357939254133,-0.01574778931180315,0.1085121107266436,-0.07972318339100345,0.05911572472126105,0.08882737408688965,-0.13016532103037293,0.05911572472126105,0.04822760476739715,-0.04822760476739715,0.2288965782391388,0.01384083044982699,-0.05536332179930796,-0.041584006151480196,0.2364628988850442,0.029773164167627833,-0.09356401384083046,0.14173010380622836,0.2599000384467512,-0.03254133025759323,0.029773164167627833,0.11374086889657825,0.07111111111111111,-0.10340638216070744,0.12456747404844293,-0.12456747404844293,0.31009611687812383,-0.186082276047674,-0.041584006151480196,0.0629911572472126,0.14769703960015382,-0.1085121107266436,-0.11374086889657825,0.17279507881584008,-0.09842368319876971,-0.06698961937716265,0.12456747404844293,-0.0271280276816609,-0.05173394848135333,0.007443291041906958,-0.16633602460592078,0.09356401384083046,0.2288965782391388
IDW_SR_77,Unknown,23.64295020765157,90.56442380028732,,0.0166045303964896,16.500414042989828,0.0131254727505647,12.056464438287144,47.094275799855225,43.28745298950839,91.328717642521,13.774580405258073,7.342975857504968,93.91465373724014,35.186326958741134,20.692232584708773,33.25181340941144,44.156558711719995,32155.540153793347,222.87481948431545,0.03844675124951941,-0.16633602460592078,0.07111111111111111,0.05911572472126105,-0.03543252595155709,0.15378700499807765,0.019930795847750864,0.022206843521722412,-0.017777777777777778,0.2288965782391388,0.22145328719723184,-0.044844290657439445,-0.186082276047674,-0.13016532103037293,0.05911572472126105,0.12456747404844293,-0.16000000000000003,-0.14769703960015382,-0.11909265667051133,-0.044844290657439445,-0.09842368319876971,0.1929104190695886,-0.07972318339100345,0.11374086889657825,-0.05173394848135333,0.11374086889657825,0.15378700499807765,-0.13588619761630144,0.0629911572472126,0.044844290657439445,-0.01574778931180315,0.1929104190695886,-0.11374086889657825,0.03254133025759323,0.019930795847750864,0.24415224913494812,0.0271280276816609,-0.12456747404844293,0.13588619761630144,0.21413302575932336,-0.04822760476739715,0.07535563244905807,0.07111111111111111,0.10340638216070744,-0.08882737408688965,0.16633602460592078,-0.14769703960015382,0.2679584775086506,-0.1929104190695886,-0.01384083044982699,0.007443291041906958,0.12456747404844293,-0.08421376393694734,-0.05911572472126105,0.16000000000000003,-0.17279507881584008,-0.07972318339100345,0.03844675124951941,0.012056901191849288,-0.04822760476739715,-0.002214532871972318,-0.14769703960015382,0.11374086889657825,0.24415224913494812
IDW_SR_78,Unknown,23.977376760709003,90.21541490745729,,0.0180161350009528,8.798245460460638,0.0139036972343482,3.3208281744031303,69.03337223814427,26.2304862937024,57.18290253363762,10.773612942538907,2.914335777595456,64.12640282151155,32.70313077896121,25.20778645911819,42.66493749316988,31.735388654922673,32515.072226267,156.64464517892185,0.04822760476739715,-0.13016532103037293,0.08421376393694734,0.05173394848135333,-0.017777777777777778,0.09842368319876971,0.044844290657439445,0.010396001537870049,-0.008858131487889272,0.22145328719723184,0.2679584775086506,-0.041584006151480196,-0.17279507881584008,-0.10340638216070744,0.022206843521722412,0.08421376393694734,-0.08882737408688965,-0.22145328719723184,-0.11374086889657825,-0.08882737408688965,-0.03543252595155709,0.186082276047674,-0.07535563244905807,0.12456747404844293,-0.09356401384083046,0.07111111111111111,0.09356401384083046,-0.041584006151480196,0.07111111111111111,0.05173394848135333,-0.03254133025759323,0.17279507881584008,-0.0629911572472126,0.003014225297962322,-0.003936947327950788,0.2599000384467512,-0.044844290657439445,-0.13016532103037293,0.10340638216070744,0.2364628988850442,-0.044844290657439445,0.07535563244905807,0.11909265667051133,0.09356401384083046,-0.12456747404844293,0.14173010380622836,-0.11909265667051133,0.2679584775086506,-0.22145328719723184,-0.08882737408688965,0.0015378700499807767,0.13016532103037293,-0.11909265667051133,-0.11909265667051133,0.1929104190695886,-0.16000000000000003,-0.13588619761630144,0.10340638216070744,0.010396001537870049,-0.03254133025759323,0.004982698961937716,-0.13016532103037293,0.10340638216070744,0.2364628988850442
IDW_SR_79,Unknown,23.61128301976687,90.45861865174348,,0.034687522216138,13.94581163752672,0.0195004170092076,10.0051274319476,60.4407160723397,41.21946129179389,105.79072057660194,13.1563636783002,6.08269155221604,104.25575847503742,34.6791509950777,20.958273760398136,35.82370694907006,42.068412793998746,37792.31142735168,244.6072572743696,0.01384083044982699,-0.19986159169550174,0.0015378700499807767,0.05536332179930796,-0.0271280276816609,0.14173010380622836,-0.003936947327950788,0.07111111111111111,-0.05911572472126105,0.2069357939254133,0.2364628988850442,-0.07972318339100345,-0.17937716262975778,-0.11374086889657825,0.07111111111111111,0.06698961937716265,-0.07972318339100345,-0.14173010380622836,-0.0629911572472126,-0.006151480199923107,-0.03844675124951941,0.19986159169550174,-0.0271280276816609,0.07972318339100345,-0.12456747404844293,0.0271280276816609,0.08882737408688965,-0.17279507881584008,0.04822760476739715,0.04822760476739715,-0.01384083044982699,0.24415224913494812,-0.041584006151480196,-0.03844675124951941,-0.024605920799692427,0.21413302575932336,0.006151480199923107,-0.12456747404844293,0.09356401384083046,0.2599000384467512,-0.029773164167627833,0.01384083044982699,0.11374086889657825,0.07972318339100345,-0.12456747404844293,0.14173010380622836,-0.16000000000000003,0.2761399461745483,-0.21413302575932336,-0.05911572472126105,0.041584006151480196,0.186082276047674,-0.14769703960015382,-0.05911572472126105,0.13016532103037293,-0.11374086889657825,-0.03254133025759323,0.11909265667051133,0.03254133025759323,-0.044844290657439445,-0.01384083044982699,-0.17279507881584008,0.04822760476739715,0.28444444444444444
IDW_SR_80,Unknown,23.70211423774056,90.1393116049885,,0.0406157723172001,9.841288349134736,0.032967202795575,4.912694727661039,57.11373843633354,30.5920612709981,74.97541914220503,14.752619333386235,2.7182495457381775,65.77398637403101,32.72180227395873,40.575957328332926,33.37585332925764,25.442591387728505,33917.807841458554,164.55174675786014,0.07972318339100345,-0.13588619761630144,0.08882737408688965,0.004982698961937716,-0.0271280276816609,0.08421376393694734,-0.007443291041906958,0.002214532871972318,-0.03254133025759323,0.14769703960015382,0.3014225297962323,-0.05911572472126105,-0.2288965782391388,-0.10340638216070744,0.01574778931180315,0.05536332179930796,-0.09356401384083046,-0.22145328719723184,-0.16000000000000003,-0.0629911572472126,-0.08421376393694734,0.16633602460592078,-0.08882737408688965,0.008858131487889272,-0.1085121107266436,0.13588619761630144,0.07972318339100345,-0.04822760476739715,0.04822760476739715,0.08882737408688965,0.12456747404844293,0.08882737408688965,-0.17279507881584008,0.024605920799692427,0.024605920799692427,0.2761399461745483,-0.05536332179930796,-0.05911572472126105,0.07535563244905807,0.24415224913494812,-0.07111111111111111,0.08421376393694734,0.09356401384083046,0.17937716262975778,-0.09842368319876971,0.13016532103037293,-0.16000000000000003,0.21413302575932336,-0.2069357939254133,-0.03254133025759323,-0.07111111111111111,0.12456747404844293,-0.0629911572472126,0.010396001537870049,0.14173010380622836,-0.16633602460592078,-0.07972318339100345,0.05173394848135333,0.03844675124951941,-0.041584006151480196,0.01384083044982699,-0.14173010380622836,-0.03543252595155709,0.3014225297962323
IDW_SR_81,Unknown,23.7845383939224,90.5187606970789,,0.0081788220144437,6.721606005536122,0.0240804781535156,2.589641257106277,26.710155994196064,28.7120567594714,67.5682798826939,9.957823999836547,4.0153816056437535,58.67096795328989,36.38395580672957,33.68878028344717,37.649414676031846,28.98184969397925,32078.567312688763,142.062825575385,0.03543252595155709,-0.24415224913494812,0.04822760476739715,0.04822760476739715,-0.044844290657439445,0.09842368319876971,0.022206843521722412,0.017777777777777778,-0.05173394848135333,0.17279507881584008,0.2679584775086506,-0.05911572472126105,-0.17937716262975778,-0.14173010380622836,0.05911572472126105,0.06698961937716265,-0.06698961937716265,-0.14769703960015382,-0.11374086889657825,-0.012056901191849288,-0.03254133025759323,0.19986159169550174,-0.0629911572472126,0.05911572472126105,-0.11909265667051133,0.06698961937716265,0.10340638216070744,-0.12456747404844293,0.08421376393694734,0.09842368319876971,-0.007443291041906958,0.186082276047674,-0.10340638216070744,-0.029773164167627833,0.01384083044982699,0.2519646289888504,-0.029773164167627833,-0.15378700499807765,0.09356401384083046,0.2599000384467512,-0.04822760476739715,0.03254133025759323,0.09356401384083046,0.11909265667051133,-0.1085121107266436,0.14173010380622836,-0.16000000000000003,0.2679584775086506,-0.21413302575932336,-0.041584006151480196,0.024605920799692427,0.17279507881584008,-0.15378700499807765,-0.04822760476739715,0.14173010380622836,-0.11374086889657825,-0.04822760476739715,0.09842368319876971,0.007443291041906958,-0.024605920799692427,0.0015378700499807767,-0.13588619761630144,0.05911572472126105,0.2679584775086506
IDW_SR_82,Unknown,23.89467994471892,90.23190783087136,,0.0037300091329533,5.976693365666969,0.0073658177828924,2.0357446203430984,87.52632007332113,20.471440869446695,43.64781502193964,8.795084199244865,2.721121293443236,51.83884348074532,32.209487807941386,21.660782611776767,44.86224860552044,33.26103772607917,28691.408260615488,135.47448514387682,0.029773164167627833,-0.16633602460592078,0.07111111111111111,0.029773164167627833,-0.022206843521722412,0.13016532103037293,0.003014225297962322,0.03254133025759323,-0.022206843521722412,0.17937716262975778,0.2599000384467512,-0.03844675124951941,-0.15378700499807765,-0.11374086889657825,0.05173394848135333,0.10340638216070744,-0.11909265667051133,-0.1929104190695886,-0.11374086889657825,-0.07972318339100345,-0.06698961937716265,0.186082276047674,-0.08421376393694734,0.09842368319876971,-0.12456747404844293,0.05536332179930796,0.0629911572472126,-0.09356401384083046,0.07972318339100345,0.07535563244905807,-0.010396001537870049,0.15378700499807765,-0.13016532103037293,0.01384083044982699,0.0015378700499807767,0.2761399461745483,-0.003936947327950788,-0.13016532103037293,0.07535563244905807,0.24415224913494812,-0.04822760476739715,0.07535563244905807,0.11374086889657825,0.09842368319876971,-0.1085121107266436,0.16633602460592078,-0.13588619761630144,0.2761399461745483,-0.2069357939254133,-0.09356401384083046,-0.01574778931180315,0.12456747404844293,-0.14173010380622836,-0.07535563244905807,0.15378700499807765,-0.1929104190695886,-0.08882737408688965,0.07972318339100345,0.044844290657439445,-0.019930795847750864,-0.01384083044982699,-0.14769703960015382,0.10340638216070744,0.24415224913494812
IDW_SR_83,Unknown,23.867227559297213,90.55587287172618,,0.0069537322264635,3.8521355257793193,0.0074259088504583,1.4510793131956854,44.76375172018599,22.10798193570735,72.42748068634205,13.96413559097098,6.915672140978858,74.26847321744607,36.62958437630167,20.090792811923663,54.00178435933197,27.721427785459653,31997.394290430395,179.28033115283262,0.024605920799692427,-0.22145328719723184,0.017777777777777778,0.05536332179930796,-0.019930795847750864,0.15378700499807765,-0.006151480199923107,0.0629911572472126,-0.01574778931180315,0.2069357939254133,0.2599000384467512,-0.08421376393694734,-0.17279507881584008,-0.11374086889657825,0.07535563244905807,0.07535563244905807,-0.09356401384083046,-0.17279507881584008,-0.07535563244905807,-0.022206843521722412,-0.03844675124951941,0.16633602460592078,-0.019930795847750864,0.08421376393694734,-0.10340638216070744,0.041584006151480196,0.08882737408688965,-0.16000000000000003,0.05173394848135333,0.04822760476739715,-0.024605920799692427,0.21413302575932336,-0.05911572472126105,-0.041584006151480196,-0.041584006151480196,0.2364628988850442,0.000984236831987697,-0.12456747404844293,0.09842368319876971,0.28444444444444444,-0.029773164167627833,0.0271280276816609,0.09842368319876971,0.10340638216070744,-0.1085121107266436,0.13016532103037293,-0.16000000000000003,0.29287197231833906,-0.19986159169550174,-0.041584006151480196,0.03254133025759323,0.17279507881584008,-0.13588619761630144,-0.044844290657439445,0.14769703960015382,-0.11909265667051133,-0.07972318339100345,0.1085121107266436,0.0271280276816609,-0.05536332179930796,-0.0015378700499807767,-0.13588619761630144,0.07111111111111111,0.2599000384467512
IDW_SR_84,Unknown,23.643837063103543,90.56437465396174,,0.0166411319703518,16.438016219325775,0.0131812507916929,12.000732405629968,47.06792194964452,43.24636458630329,91.2944768764326,13.75918748009311,7.335353418304684,93.8921033806768,35.1969848848176,20.736757705297308,33.258497914645375,44.131017551409485,32196.43355823919,222.7880424773004,0.03254133025759323,-0.16633602460592078,0.05173394848135333,0.06698961937716265,-0.03254133025759323,0.15378700499807765,0.029773164167627833,0.012056901191849288,-0.041584006151480196,0.2364628988850442,0.2069357939254133,-0.05536332179930796,-0.1929104190695886,-0.12456747404844293,0.044844290657439445,0.11909265667051133,-0.14769703960015382,-0.13588619761630144,-0.11909265667051133,-0.0271280276816609,-0.10340638216070744,0.2069357939254133,-0.07535563244905807,0.13016532103037293,-0.05173394848135333,0.1085121107266436,0.13588619761630144,-0.13588619761630144,0.06698961937716265,0.010396001537870049,-0.017777777777777778,0.19986159169550174,-0.09356401384083046,0.0271280276816609,0.04822760476739715,0.24415224913494812,0.03254133025759323,-0.13016532103037293,0.12456747404844293,0.2069357939254133,-0.05536332179930796,0.06698961937716265,0.07535563244905807,0.10340638216070744,-0.08882737408688965,0.17279507881584008,-0.14769703960015382,0.2761399461745483,-0.19986159169550174,0.010396001537870049,0.006151480199923107,0.12456747404844293,-0.08882737408688965,-0.044844290657439445,0.17279507881584008,-0.14769703960015382,-0.06698961937716265,0.05536332179930796,-0.003936947327950788,-0.05173394848135333,-0.017777777777777778,-0.16000000000000003,0.11374086889657825,0.2599000384467512
IDW_SR_85,Unknown,23.75555715771286,90.24488051335145,,0.0727733921518944,2.049742492940613,0.0272714161247414,5.989664899575392,55.57770230844828,26.125111895589363,69.76682720093376,18.74805677253362,1.7944364656839882,43.51502412157788,31.62386832706937,58.8923700777937,27.031479402414053,18.03884877401328,24046.644961626236,126.70162293850429,0.044844290657439445,-0.13588619761630144,0.09842368319876971,0.05911572472126105,-0.017777777777777778,0.12456747404844293,0.05536332179930796,-0.0015378700499807767,-0.0015378700499807767,0.19986159169550174,0.2599000384467512,-0.022206843521722412,-0.16633602460592078,-0.12456747404844293,0.07111111111111111,0.11374086889657825,-0.12456747404844293,-0.2069357939254133,-0.14173010380622836,-0.08421376393694734,-0.07111111111111111,0.186082276047674,-0.07111111111111111,0.07972318339100345,-0.10340638216070744,0.0629911572472126,0.10340638216070744,-0.05911572472126105,0.044844290657439445,0.04822760476739715,-0.007443291041906958,0.16000000000000003,-0.09842368319876971,0.006151480199923107,-0.022206843521722412,0.2519646289888504,-0.007443291041906958,-0.13016532103037293,0.07972318339100345,0.24415224913494812,-0.03254133025759323,0.08882737408688965,0.08882737408688965,0.11374086889657825,-0.09842368319876971,0.186082276047674,-0.14173010380622836,0.2599000384467512,-0.19986159169550174,-0.10340638216070744,-0.022206843521722412,0.12456747404844293,-0.09356401384083046,-0.09842368319876971,0.16000000000000003,-0.186082276047674,-0.10340638216070744,0.07972318339100345,0.022206843521722412,-0.04822760476739715,-0.008858131487889272,-0.15378700499807765,0.1085121107266436,0.2519646289888504
IDW_SR_86,Unknown,23.807097502909677,90.36549795696364,,0.0449838236332108,16.914907385039232,0.0255544078922641,3.429835218037282,22.634661421715997,40.54358939884787,82.80705668266663,14.119417971613844,3.223390147567505,120.60028837407538,33.253477302444324,20.609816755597656,41.68477502853025,38.23125393061645,45388.65845231501,245.41531100298295,0.07535563244905807,-0.186082276047674,0.24415224913494812,-0.06698961937716265,-0.03254133025759323,0.06698961937716265,-0.03543252595155709,0.024605920799692427,-0.17937716262975778,0.16000000000000003,0.28444444444444444,0.019930795847750864,-0.2069357939254133,-0.006151480199923107,-0.05911572472126105,0.04822760476739715,0.0271280276816609,-0.10340638216070744,-0.07972318339100345,-0.09356401384083046,-0.07535563244905807,0.19986159169550174,-0.03844675124951941,-0.16633602460592078,-0.03254133025759323,0.08421376393694734,0.10340638216070744,0.11374086889657825,-0.07535563244905807,0.12456747404844293,0.09356401384083046,0.10340638216070744,-0.16000000000000003,-0.05536332179930796,-0.019930795847750864,0.11909265667051133,-0.39369473279507883,-0.017777777777777778,0.010396001537870049,0.2364628988850442,0.09842368319876971,0.16633602460592078,-0.07535563244905807,0.08882737408688965,0.01384083044982699,0.12456747404844293,0.01574778931180315,0.14173010380622836,-0.024605920799692427,-0.12456747404844293,0.07111111111111111,0.21413302575932336,-0.15378700499807765,-0.11374086889657825,0.16000000000000003,-0.21413302575932336,0.05536332179930796,-0.012056901191849288,0.05911572472126105,-0.05173394848135333,0.03254133025759323,-0.024605920799692427,0.03543252595155709,0.017777777777777778
IDW_SR_87,Unknown,23.935021644886657,90.08595458770736,,0.0252605651003906,9.225975124784153,0.0190105492547609,3.882462115779489,61.81613203136237,28.875156023398887,65.0634972648887,12.30142837928821,2.9995073115852353,66.83432948983075,32.743661140954664,29.52084494961228,40.24645177841968,29.689850328811826,33833.99998477055,163.05656589502925,0.012056901191849288,-0.03844675124951941,0.09842368319876971,-0.003936947327950788,0.007443291041906958,0.17279507881584008,-0.041584006151480196,-0.01384083044982699,-0.04822760476739715,0.2599000384467512,0.13016532103037293,-0.0015378700499807767,-0.29287197231833906,-0.041584006151480196,0.019930795847750864,0.17937716262975778,-0.2679584775086506,-0.041584006151480196,-0.186082276047674,-0.08421376393694734,-0.2288965782391388,0.24415224913494812,-0.11374086889657825,0.0629911572472126,0.041584006151480196,0.2364628988850442,0.0271280276816609,-0.06698961937716265,-0.0271280276816609,0.1085121107266436,0.07972318339100345,-0.044844290657439445,-0.1085121107266436,0.006151480199923107,0.17279507881584008,0.24415224913494812,-0.08421376393694734,0.05536332179930796,0.1085121107266436,0.09356401384083046,-0.01574778931180315,0.13588619761630144,-0.09356401384083046,0.2288965782391388,0.003014225297962322,0.09842368319876971,0.03543252595155709,0.14173010380622836,-0.09842368319876971,0.186082276047674,-0.0271280276816609,0.08882737408688965,0.007443291041906958,-0.07972318339100345,0.22145328719723184,-0.13016532103037293,-0.08882737408688965,-0.03844675124951941,-0.09842368319876971,-0.05173394848135333,-0.09356401384083046,-0.1085121107266436,-0.008858131487889272,0.11909265667051133
IDW_SR_88,Unknown,23.99113071061431,90.2161658480947,,0.0202719550525403,9.249526596767096,0.0149828856937434,3.52994993686904,65.9638528388287,27.14720757654038,59.49371612948835,11.079832410666944,2.9607503242804016,66.19440790743985,32.80352340662082,25.712656532545548,42.35937494643485,31.514237339482214,33162.66499796392,160.23473115187468,0.07111111111111111,-0.024605920799692427,0.15378700499807765,0.08421376393694734,6.151480199923106e-05,0.1085121107266436,0.10340638216070744,-0.04822760476739715,0.017777777777777778,0.2069357939254133,0.2679584775086506,-0.03254133025759323,-0.21413302575932336,-0.14173010380622836,0.000984236831987697,0.06698961937716265,-0.1085121107266436,-0.24415224913494812,-0.14173010380622836,-0.08421376393694734,-0.09356401384083046,0.22145328719723184,-0.05911572472126105,0.1085121107266436,0.000984236831987697,0.1085121107266436,0.11909265667051133,0.07111111111111111,0.029773164167627833,0.017777777777777778,-0.019930795847750864,0.17937716262975778,-0.010396001537870049,0.044844290657439445,-0.007443291041906958,0.3278123798539023,-0.03254133025759323,-0.07972318339100345,0.14769703960015382,0.17937716262975778,-0.004982698961937716,0.11374086889657825,0.07111111111111111,0.12456747404844293,-0.09842368319876971,0.10340638216070744,-0.1085121107266436,0.24415224913494812,-0.11909265667051133,-0.019930795847750864,-0.05536332179930796,0.11909265667051133,-0.029773164167627833,-0.07972318339100345,0.22145328719723184,-0.14769703960015382,-0.17937716262975778,0.09356401384083046,-0.044844290657439445,-0.01384083044982699,-0.024605920799692427,-0.07972318339100345,0.1085121107266436,0.2069357939254133
IDW_SR_89,Unknown,23.625820664741024,90.39150127208735,,0.0025018098282823,25.825253685788702,0.0545567118278379,8.975284798256151,69.26079010354218,15.199067729070508,96.79801080223912,19.79131905047241,1.011350461269145,34.212443654641454,34.5150686285087,12.261937081629616,64.59553866387749,25.108894310222983,43429.55193168824,122.18735849693842,0.024605920799692427,-0.1929104190695886,0.0271280276816609,0.06698961937716265,-0.041584006151480196,0.13016532103037293,-0.0005536332179930795,0.03844675124951941,-0.044844290657439445,0.1929104190695886,0.2679584775086506,-0.06698961937716265,-0.186082276047674,-0.09842368319876971,0.0629911572472126,0.08882737408688965,-0.07972318339100345,-0.17937716262975778,-0.10340638216070744,-0.0271280276816609,-0.041584006151480196,0.19986159169550174,-0.03844675124951941,0.07535563244905807,-0.14173010380622836,0.041584006151480196,0.09356401384083046,-0.13588619761630144,0.07535563244905807,0.04822760476739715,0.006151480199923107,0.2069357939254133,-0.07535563244905807,-0.019930795847750864,-0.024605920799692427,0.24415224913494812,-0.01574778931180315,-0.11909265667051133,0.07972318339100345,0.2761399461745483,-0.029773164167627833,0.05173394848135333,0.13016532103037293,0.09842368319876971,-0.13588619761630144,0.14769703960015382,-0.15378700499807765,0.2599000384467512,-0.21413302575932336,-0.07972318339100345,0.03543252595155709,0.16000000000000003,-0.12456747404844293,-0.0629911572472126,0.12456747404844293,-0.11909265667051133,-0.05173394848135333,0.10340638216070744,0.019930795847750864,-0.041584006151480196,-0.004982698961937716,-0.16633602460592078,0.05173394848135333,0.2679584775086506
